P211	403	99	14518	14115	14016
P216	410	13	423	13	0
P6	415	76	8642	8227	8151
P225	419	38	1972	1553	1515
P176	424	17	500	76	59
P156	427	12	439	12	0
P145	442	90	11378	10936	10846
P273	442	72	7899	7457	7385
P190	443	17	527	84	67
P67	445	15	467	22	7
P10	449	97	13343	12894	12797
P171	449	75	8415	7966	7891
P277	450	32	1545	1095	1063
P108	451	16	483	32	16
P28	453	92	11925	11472	11380
P40	453	68	6355	5902	5834
P188	462	91	11649	11187	11096
P267	462	43	2533	2071	2028
P237	471	22	766	295	273
P163	473	36	1750	1277	1241
P21	473	45	2840	2367	2322
P153	485	54	3769	3284	3230
P195	486	66	5953	5467	5401
P268	488	71	7327	6839	6768
P155	501	10	511	10	0
P294	503	73	8045	7542	7469
P109	504	95	12956	12452	12357
P15	504	69	6766	6262	6193
P36	518	62	5056	4538	4476
P160	524	90	11468	10944	10854
P206	528	97	13440	12912	12815
P242	529	2	531	2	0
P38	529	71	7398	6869	6798
P112	530	7	538	8	1
P144	539	15	557	18	3
P282	540	77	8872	8332	8255
P289	541	1	542	1	0
P172	542	19	623	81	62
P71	542	2	544	2	0
P70	546	98	14026	13480	13382
P158	547	35	1644	1097	1062
P139	548	39	2245	1697	1658
P100	551	92	12017	11466	11374
P254	554	78	9106	8552	8474
P1	559	66	6019	5460	5394
P93	559	3	562	3	0
P31	561	55	3933	3372	3317
P234	564	19	690	126	107
P122	566	67	6153	5587	5520
P131	567	5	572	5	0
P162	568	61	4809	4241	4180
P198	577	84	10072	9495	9411
P207	577	11	593	16	5
P290	577	80	9582	9005	8925
P189	579	11	604	25	14
P263	585	94	12578	11993	11899
P114	586	41	2406	1820	1779
P275	593	89	11199	10606	10517
P165	596	52	3663	3067	3015
P81	597	94	12672	12075	11981
P173	598	88	10844	10246	10158
P183	609	98	14124	13515	13417
P212	611	100	15017	14406	14306
P80	613	63	5306	4693	4630
P166	615	69	6835	6220	6151
P232	616	7	630	14	7
P284	618	13	643	25	12
P236	619	32	1577	958	926
P184	624	51	3560	2936	2885
P197	625	39	2284	1659	1620
P250	625	37	1859	1234	1197
P143	626	41	2447	1821	1780
P164	627	23	913	286	263
P251	631	55	3988	3357	3302
P2	634	17	671	37	20
P291	634	68	6423	5789	5721
P202	637	92	12109	11472	11380
P261	639	80	9662	9023	8943
P299	640	36	1786	1146	1110
P59	642	25	1097	455	430
P33	643	7	650	7	0
P25	647	25	1122	475	450
P208	648	24	1048	400	376
P23	651	48	3212	2561	2513
P233	658	76	8718	8060	7984
P280	658	79	9342	8684	8605
P240	660	4	664	4	0
P141	664	27	1251	587	560
P14	667	49	3358	2691	2642
P194	667	65	5756	5089	5024
P87	667	46	3024	2357	2311
P104	683	16	715	32	16
P147	683	85	10412	9729	9644
P60	686	9	699	13	4
P92	687	17	732	45	28
P99	696	71	7469	6773	6702
P107	697	71	7540	6843	6772
P229	701	62	5118	4417	4355
P205	704	98	14222	13518	13420
P283	709	50	3408	2699	2649
P129	710	22	790	80	58
P178	732	12	744	12	0
P125	738	43	2576	1838	1795
P74	752	32	1609	857	825
P45	757	97	13537	12780	12683
P44	763	70	7044	6281	6211
P110	766	27	1278	512	485
P24	766	94	12766	12000	11906
P58	771	50	3458	2687	2637
P241	772	80	9742	8970	8890
P214	776	2	778	2	0
P199	777	25	1147	370	345
P255	778	18	815	37	19
P146	784	70	7114	6330	6260
P135	787	89	11288	10501	10412
P288	791	7	798	7	0
P43	791	67	6220	5429	5362
P134	798	35	1679	881	846
P86	805	69	6904	6099	6030
P185	809	63	5369	4560	4497
P167	811	7	822	11	4
P136	813	55	4043	3230	3175
P137	818	6	828	10	4
P96	820	43	2619	1799	1756
P231	822	13	841	19	6
P115	826	80	9822	8996	8916
P210	836	19	872	36	17
P16	837	97	13634	12797	12700
P55	838	36	1822	984	948
P127	839	68	6491	5652	5584
P201	840	99	14617	13777	13678
P84	842	44	2751	1909	1865
P230	843	2	845	2	0
P170	845	4	849	4	0
P247	848	67	6287	5439	5372
P13	851	6	857	6	0
P52	856	46	3070	2214	2168
P220	857	48	3260	2403	2355
P29	859	73	8118	7259	7186
P69	871	1	873	2	1
P49	878	17	895	17	0
P300	882	21	1024	142	121
P243	883	83	9988	9105	9022
P54	886	85	10497	9611	9526
P113	891	20	1003	112	92
P72	901	16	940	39	23
P64	903	57	4326	3423	3366
P94	904	68	6559	5655	5587
P295	906	52	3715	2809	2757
P46	908	16	956	48	32
P121	911	11	924	13	2
P75	911	51	3611	2700	2649
P181	914	96	13052	12138	12042
P204	914	78	9184	8270	8192
P27	914	86	10669	9755	9669
P138	917	59	4385	3468	3409
P271	921	29	1391	470	441
P266	922	37	1896	974	937
P248	925	75	8490	7565	7490
P20	929	16	972	43	27
P12	934	63	5432	4498	4435
P257	938	59	4444	3506	3447
P175	939	90	11558	10619	10529
P63	944	35	1714	770	735
P77	948	25	1172	224	199
P293	953	98	14320	13367	13269
P41	955	44	2795	1840	1796
P186	958	88	10932	9974	9886
P270	959	26	1224	265	239
P297	963	56	4155	3192	3136
P256	965	62	5180	4215	4153
P221	969	8	980	11	3
P148	973	61	4870	3897	3836
P65	979	73	8191	7212	7139
P126	980	71	7611	6631	6560
P262	981	27	1305	324	297
P35	981	54	3823	2842	2788
P48	987	46	3116	2129	2083
P79	988	87	10756	9768	9681
P239	995	3	998	3	0
P22	996	65	5821	4825	4760
P219	999	24	1072	73	49
